,grad_loss,value_loss,psnr,ssim,lr
0,257.3109130859375,0.5258076190948486,50.92253486935548,-0.027828650065664602,0.01
500,6.371012210845947,0.20293346047401428,55.05726687731138,0.3839375210488114,0.01
1000,5.153557777404785,0.2189827263355255,54.72670497740999,0.34834847532004193,0.01
