,grad_loss,value_loss,psnr,ssim,lr
0,106.49645233154297,0.2492506504058838,54.16444049456188,0.2167641526311504,0.01
500,1692.360595703125,0.0021288017742335796,74.84945169493994,0.9226265077290754,0.01
1000,2030.955322265625,0.0005228209192864597,80.94727399262302,0.9635348930155495,0.01
