,grad_loss,value_loss,psnr,ssim,lr
0,838.4969482421875,0.21647688746452332,54.776688282253616,-0.0005015013735866842,0.01
500,290.8879089355469,0.002319549210369587,74.47676745439418,0.8491878405637491,0.01
1000,219.85243225097656,0.001636353088542819,75.99203342570596,0.7921768364579421,0.01
