,grad_loss,value_loss,psnr,ssim,lr
0,3.476874351501465,0.0007875641458667815,79.16794449002074,0.9170130520868023,0.01
950,3.2710437774658203,0.049934156239032745,61.1468266221689,0.6083601069205107,0.01
50,3.476874351501465,0.0006343251443468034,80.10768424447858,0.9306210657049276,0.01
