,grad_loss,value_loss,psnr,ssim,lr
0,582.6611328125,0.6170932650566101,50.22729559547265,0.05430476916839172,0.01
500,550.7941284179688,0.004987788386642933,71.15172341918888,0.7127567085097218,0.01
1000,36614.67578125,0.01956791803240776,65.21535731627527,0.4935986041783057,0.01
