,grad_loss,value_loss,psnr,ssim,lr
0,360.6802978515625,0.4877361059188843,51.248954725779576,0.05953885295801595,0.01
500,14135.017578125,0.016100745648145676,66.06234378641248,0.627286081572588,0.01
1000,28654.19921875,0.009964950382709503,68.14605219480859,0.6256274118238805,0.01
