,grad_loss,value_loss,psnr,ssim,lr
0,39.33364486694336,0.1502462923526764,56.362765993786525,-0.06551822628693516,0.01
950,36.91982650756836,0.5567898154258728,50.67389083197851,-0.07369053275396134,0.01
50,39.33364486694336,0.1452489197254181,56.509674647791826,-0.060746034780993594,0.01
