,grad_loss,value_loss,psnr,ssim,lr
0,924.1016845703125,1.1590321063995361,47.48984930190956,-0.13729652475310297,0.01
500,32.75950622558594,0.1979655623435974,55.164907010758554,0.5932302483318299,0.01
1000,30.12818717956543,0.1889319270849228,55.36775018190794,0.6038519258116333,0.01
