,grad_loss,value_loss,psnr,ssim,lr
0,397.96636962890625,0.9385466575622559,48.40624488042263,-0.10025480988180399,0.01
500,10.542563438415527,0.09909093379974365,58.17046431715839,0.626362426297791,0.01
1000,6.4289703369140625,0.10569238662719727,57.89036669816995,0.6179603772970014,0.01
