,grad_loss,value_loss,psnr,ssim,lr
0,184.90945434570312,1.2393269538879395,47.198944572973076,-0.15420305481978766,0.01
500,2486.136962890625,0.0057257432490587234,70.55248480516863,0.7214269936947744,0.01
1000,2384.7021484375,0.00037239203811623156,82.42079974142996,0.9558390595239874,0.01
