,grad_loss,value_loss,psnr,ssim,lr
0,111.61004638671875,1.1468837261199951,47.535609682539544,-0.13122353934715084,0.01
500,39.87506866455078,0.00041694717947393656,81.9299933353414,0.8759378495825225,0.01
1000,35.31180953979492,0.00031644426053389907,83.12783155547585,0.9030120024514285,0.01
