,grad_loss,value_loss,psnr,ssim,lr
0,380.84686279296875,1.2348346710205078,47.214715493955026,-0.11866629552590414,0.01
500,1329.441650390625,0.0031329013872891665,73.17133611756711,0.8639388144451257,0.01
1000,1717.49609375,0.001870923675596714,75.41024300148855,0.9020021505542489,0.01
