,grad_loss,value_loss,psnr,ssim,lr
0,11.22612190246582,0.48481884598731995,51.275008760708175,-0.44428456356831886,0.01
950,11.34688949584961,1.230593204498291,47.22965827278217,-0.3449016968432331,0.01
50,11.22612190246582,0.4756387770175934,51.358030935010525,-0.44356464006994817,0.01
