,grad_loss,value_loss,psnr,ssim,lr
0,436.995849609375,0.5163451433181763,51.00140262522093,0.005569003935709874,0.01
500,7.501776218414307,0.10076253116130829,58.09781289876185,0.4105593165759917,0.01
1000,7.047307014465332,0.10236708074808121,58.029200345787615,0.4041184517041528,0.01
