,grad_loss,value_loss,psnr,ssim,lr
0,420.3290100097656,0.7802162170410156,49.20865402998309,0.008530652666893871,0.01
500,249.73184204101562,0.0027472474612295628,73.74182598056522,0.7996527145094109,0.01
1000,230.85743713378906,0.0016699617262929678,75.90373818472072,0.8780871453411153,0.01
