,grad_loss,value_loss,psnr,ssim,lr
0,351.4831848144531,0.2831425070762634,53.610752651257044,0.005256229178386274,0.01
500,2278.3173828125,0.0009351492044515908,78.42199468742848,0.9183152848061039,0.01
1000,2096.081298828125,0.0009894724935293198,78.17676630228667,0.9225371933280421,0.01
