,grad_loss,value_loss,psnr,ssim,lr
0,302.7396545410156,0.2163262963294983,54.77971062689973,-0.014224637576041563,0.01
500,6.837738037109375,0.1744866967201233,55.71318050276295,-0.1779816513115276,0.01
1000,4.317102432250977,0.11990204453468323,57.342537804504836,-0.26768366067483657,0.01
