,grad_loss,value_loss,psnr,ssim,lr
0,193.2716064453125,0.324127733707428,53.02364181974721,0.000107684781352855,0.01
500,16.8727970123291,1.2705774307250977,47.090792207716405,-0.3457600833999328,0.01
1000,12.145000457763672,1.2501890659332275,47.16104668465619,-0.3490086499144066,0.01
