,grad_loss,value_loss,psnr,ssim,lr
0,685.7451782226562,0.8217117190361023,48.983608708661926,0.0037945409022963478,0.01
500,14.730140686035156,0.12479274719953537,57.16891012495704,0.35794770451531555,0.01
1000,12.722588539123535,0.12910602986812592,57.02133847602415,0.33412442108253326,0.01
