,grad_loss,value_loss,psnr,ssim,lr
0,618.086669921875,0.2878419756889343,53.539262124399905,-0.01660134443996362,0.01
500,106149.21875,0.04307859018445015,61.78818877363456,0.38901453982015566,0.01
1000,247902.59375,0.02459554746747017,64.22223861266298,0.4156039554073861,0.01
