,grad_loss,value_loss,psnr,ssim,lr
0,366.21630859375,0.292816162109375,53.46485348475184,-0.007006809844184969,0.01
500,3.506779670715332,0.04702775925397873,61.40726067559142,0.6783413364288504,0.01
1000,2.931654453277588,0.047407202422618866,61.37236026178105,0.6909500816227598,0.01
