,grad_loss,value_loss,psnr,ssim,lr
0,613.4404296875,0.7933405637741089,49.13620721704227,-0.05877771845112092,0.01
500,340.330810546875,0.0036993552930653095,72.44954293523041,0.7453876628704957,0.01
1000,283.40576171875,0.002679276978597045,73.85062743419878,0.8109739028676978,0.01
