,grad_loss,value_loss,psnr,ssim,lr
0,126.97489929199219,0.3531252443790436,52.651516006997426,0.11759861312015793,0.01
500,225.29385375976562,0.0013477604370564222,76.83467665495799,0.8669191192136263,0.01
1000,395.319091796875,0.0005661490140482783,80.6014956958966,0.9064625449129531,0.01
