,grad_loss,value_loss,psnr,ssim,lr
0,9.580740928649902,0.4215949773788452,51.8818495870437,-0.4541541532136665,0.01
950,9.777741432189941,1.0688185691833496,47.84176323291334,-0.37490872337958386,0.01
50,9.580740928649902,0.41341274976730347,51.966965022248445,-0.451652045979273,0.01
