,grad_loss,value_loss,psnr,ssim,lr
0,395.0406799316406,0.9675184488296509,48.274211031947125,-0.12522051208634008,0.01
500,217.30657958984375,0.0023131496272981167,74.48876609489054,0.8739785385763433,0.01
1000,171.65765380859375,0.0015520451124757528,76.2217602800531,0.9162460503940862,0.01
