,grad_loss,value_loss,psnr,ssim,lr
0,432.9554443359375,0.7241347432136536,49.532609773818585,0.052071008599578306,0.01
500,774.2504272460938,0.002520055742934346,74.1167023502024,0.8592756866197357,0.01
1000,22532.34375,0.010820385068655014,67.78837613781324,0.6722322919610975,0.01
