,grad_loss,value_loss,psnr,ssim,lr
0,79.24482727050781,0.2923009395599365,53.47250175171068,0.29783147424944273,0.01
500,12.628549575805664,0.0001237124961335212,87.20666825060071,0.9485518489814596,0.01
1000,11.797856330871582,2.173768007196486e-05,94.75867167039118,0.9896511909897316,0.01
