,grad_loss,value_loss,psnr,ssim,lr
0,809.239013671875,0.4940951466560364,51.19269761505093,-0.003400607278651743,0.01
500,25.111677169799805,0.09330059587955475,58.431959727713114,0.13128911955273184,0.01
1000,15.31980037689209,0.08379604667425156,58.898568080125216,0.19616049145019632,0.01
