,grad_loss,value_loss,psnr,ssim,lr
0,407.660400390625,0.8565084338188171,48.80348721723934,-0.01898586669908548,0.01
500,7.201129913330078,0.14609909057617188,56.484328398787454,0.6076174308741324,0.01
1000,5.9990410804748535,0.13963259756565094,56.6809353932495,0.6096866404025506,0.01
