,grad_loss,value_loss,psnr,ssim,lr
0,19.15493392944336,0.05682928115129471,60.58508161955756,0.1640186384905957,0.01
950,19.63172721862793,0.2180464267730713,54.7453137616946,0.13660962037985774,0.01
50,19.15493392944336,0.05417805165052414,60.792569590623664,0.17175667346980317,0.01
