,grad_loss,value_loss,psnr,ssim,lr
0,15.008560180664062,0.02544311434030533,64.0751010129025,0.6453388691905806,0.01
950,14.246906280517578,0.14673972129821777,56.46532652402986,0.4315231110281748,0.01
50,15.008560180664062,0.024139247834682465,64.30356652158687,0.6537698598320266,0.01
