,grad_loss,value_loss,psnr,ssim,lr
0,185.91415405273438,0.34290996193885803,52.779002634541826,-0.029023745642978313,0.01
500,8.044730186462402,0.15792354941368103,56.14633454758813,0.5293975399694176,0.01
1000,5.536960601806641,0.14615313708782196,56.48272220828563,0.5645106560507895,0.01
