,grad_loss,value_loss,psnr,ssim,lr
0,269.3761291503906,0.6944870948791504,49.71416153568875,0.01828414057525723,0.01
500,15.141517639160156,0.5413423776626587,50.79608337933442,0.06342940510411736,0.01
1000,11.42638111114502,0.5408415198326111,50.80010343742532,0.06211444210224232,0.01
