,grad_loss,value_loss,psnr,ssim,lr
0,361.7044677734375,0.7516424655914307,49.37069061825733,0.02741723270575362,0.01
500,297.16448974609375,0.0023084308486431837,74.4976348755402,0.8556043744380675,0.01
1000,392.82708740234375,0.001410426339134574,76.63729937068496,0.8803327274921149,0.01
