,grad_loss,value_loss,psnr,ssim,lr
0,589.0699462890625,0.7610681056976318,49.3165684777313,0.02997607015752861,0.01
500,839.3779296875,0.003713947720825672,72.43244590631794,0.8618860179094082,0.01
1000,1037.797607421875,0.0022687925957143307,74.57285591987359,0.9075745418115246,0.01
