,grad_loss,value_loss,psnr,ssim,lr
0,815.141357421875,0.3213613033294678,53.060867764267705,-0.03216829770056827,0.01
500,303.52166748046875,0.00576632097363472,70.5218154294046,0.7114116769423352,0.01
1000,5136.845703125,0.009528536349534988,68.34054165973684,0.7472762358373874,0.01
